1,1,0.001147,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
337,2,0.16827876666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
338,1,0.16839833333333332,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
338,2,0.16858966666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
339,1,0.1687411666666667,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
339,2,0.16888613333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 25 kW,])
340,1,0.16901156666666664,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
340,2,0.16913999999999998,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
341,1,0.1693103,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
341,2,0.16944956666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
342,1,0.16967453333333335,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
342,2,0.16983363333333334,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 25 kW,])
343,1,0.17002223333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
343,2,0.17034666666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
344,1,0.170501,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
344,2,0.17065366666666668,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
345,1,0.17079633333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
345,2,0.17097376666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
346,1,0.17114093333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
346,2,0.1716176,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
347,1,0.17179149999999999,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
347,2,0.17194109999999999,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
348,1,0.17206746666666664,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
348,2,0.17243016666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 25 kW,])
349,1,0.17267843333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
349,2,0.17285986666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
350,1,0.17300676666666667,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
350,2,0.17318216666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
351,1,0.17337333333333335,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
351,2,0.1740478666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
352,1,0.1742608,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
352,2,0.17441576666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
353,1,0.17464363333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
353,2,0.17495696666666669,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
354,1,0.17514903333333331,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
354,2,0.1753216333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
355,1,0.17578773333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
355,2,0.17656216666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
356,1,0.17692613333333332,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
356,2,0.17711886666666665,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 50 kW,, 19-22: 25 kW,, 22-06: 50 kW,])
357,1,0.1772754,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
357,2,0.17758890000000002,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
358,1,0.17779956666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
358,2,0.17796886666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 25 kW,])
359,1,0.17811353333333335,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
359,2,0.17827079999999998,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
360,1,0.17841746666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
360,2,0.17854576666666666,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 50 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
361,1,0.17866610000000002,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
361,2,0.17879076666666668,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
362,1,0.17890586666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
362,2,0.17903329999999998,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
363,1,0.17914666666666668,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
363,2,0.17929813333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
364,1,0.17941526666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
364,2,0.17955239999999997,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
365,1,0.1796698,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
365,2,0.17979533333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
366,1,0.17992373333333334,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
366,2,0.18005086666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 25 kW,])
367,1,0.18019459999999998,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
367,2,0.18037340000000002,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 50 kW,, 19-22: 0 kW,, 22-06: 75 kW,])
368,1,0.18055829999999998,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
368,2,0.1807094,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
369,1,0.18083559999999999,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
369,2,0.18096653333333335,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 50 kW,, 19-22: 0 kW,, 22-06: 75 kW,])
370,1,0.18116146666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
370,2,0.18156783333333334,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
371,1,0.18195343333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
371,2,0.18227976666666668,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 50 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
372,1,0.18244020000000002,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
372,2,0.18262823333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
373,1,0.1827598,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
373,2,0.18296783333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 25 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 0 kW,])
374,1,0.18310446666666666,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
374,2,0.1833357,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 25 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
375,1,0.18347743333333333,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
375,2,0.18362826666666665,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
376,1,0.18375936666666667,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
376,2,0.18388973333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
377,1,0.18400853333333334,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
377,2,0.18414156666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 0 kW,, 22-06: 100 kW,])
378,1,0.18429263333333334,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
378,2,0.18444966666666665,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
379,1,0.18460810000000002,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
379,2,0.18499023333333334,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
380,1,0.1853854,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
380,2,0.18570076666666668,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 25 kW,, 22-06: 25 kW,])
381,1,0.1858779,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
381,2,0.1860279,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 50 kW,])
382,1,0.18620093333333332,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
382,2,0.18635776666666667,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
383,1,0.1865282,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
383,2,0.18684023333333333,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 75 kW,, 19-22: 25 kW,, 22-06: 0 kW,])
384,1,0.1871202,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
384,2,0.1876031,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 100 kW,, 19-22: 0 kW,, 22-06: 50 kW,])
385,1,0.18804803333333334,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
385,2,0.18824286666666668,boa-C..Users.ana.NegoAssign.Assign2.bin.ai2019.group18.Bidder-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-negotiator.boaframework.opponentmodel.AgentLGModel-negotiator.boaframework.omstrategy.NTFTstrategy@7,(Offer  bid:Bid[06-09: 0 kW,, 09-19: 0 kW,, 19-22: 25 kW,, 22-06: 75 kW,])
386,1,0.18837196666666667,BoulwareNegotiationParty@6,(Offer  bid:Bid[06-09: 100 kW,, 09-19: 0 kW,, 19-22: 100 kW,, 22-06: 100 kW,])
